project_id,phase_id,trade,subcontractor,est_hours,act_hours,hourly_rate,safety_incidents
1180,5,Excavation,Excavation Co,633,652,82,0
1181,1,Steel Erection,Steel Erection Co,444,455,99,0
1181,1,Finishes,Finishes Co,444,469,60,0
1181,2,Concrete,Concrete Co,889,971,57,0
1181,2,HVAC,HVAC Co,889,944,81,1
1181,3,Finishes,Finishes Co,1200,1173,87,0
1181,3,Carpentry,Carpentry Co,1200,1154,50,0
1181,4,Plumbing,Plumbing Co,889,906,75,0
1181,4,Excavation,Excavation Co,889,903,60,0
1181,5,Steel Erection,Steel Erection Co,1022,925,50,0
1181,5,Carpentry,Carpentry Co,1022,942,99,0
1182,1,Plumbing,Plumbing Co,383,364,77,0
1182,1,HVAC,HVAC Co,383,392,105,0
1182,2,Steel Erection,Steel Erection Co,766,757,57,0
1182,2,Concrete,Concrete Co,766,725,83,1
1182,3,Excavation,Excavation Co,1035,1083,51,1
1182,3,Finishes,Finishes Co,1035,1074,90,0
1182,4,Finishes,Finishes Co,766,776,65,1
1182,4,Excavation,Excavation Co,766,692,77,0
1182,5,Carpentry,Carpentry Co,881,912,92,1
1182,5,Plumbing,Plumbing Co,881,874,95,2
1183,1,HVAC,HVAC Co,410,422,93,0
1183,1,Concrete,Concrete Co,410,393,104,0
1183,2,Steel Erection,Steel Erection Co,821,796,80,0
1183,2,Concrete,Concrete Co,821,805,81,1
1183,3,Excavation,Excavation Co,1109,1121,94,0
1183,3,Plumbing,Plumbing Co,1109,1215,94,1
1183,4,Finishes,Finishes Co,821,877,74,0
1183,4,Concrete,Concrete Co,821,834,92,0
1183,5,HVAC,HVAC Co,945,873,106,0
1183,5,Concrete,Concrete Co,945,996,71,0
1184,1,Electrical,Electrical Co,370,404,84,0
1184,1,Plumbing,Plumbing Co,370,375,108,0
1184,2,Excavation,Excavation Co,740,807,68,0
1184,2,Concrete,Concrete Co,740,698,108,1
1184,3,Steel Erection,Steel Erection Co,1000,1033,107,0
1184,3,Excavation,Excavation Co,1000,954,65,1
1184,4,Finishes,Finishes Co,740,721,94,1
1184,4,Carpentry,Carpentry Co,740,668,102,1
1184,5,Excavation,Excavation Co,852,920,94,0
1184,5,Plumbing,Plumbing Co,852,839,61,0
1185,1,HVAC,HVAC Co,460,494,95,0
1185,1,Steel Erection,Steel Erection Co,460,474,87,0
1185,2,Carpentry,Carpentry Co,920,938,100,0
1185,2,Electrical,Electrical Co,920,918,84,0
1185,3,Carpentry,Carpentry Co,1243,1333,66,0
1185,3,Excavation,Excavation Co,1243,1239,107,1
1185,4,Finishes,Finishes Co,920,941,80,0
1185,4,Electrical,Electrical Co,920,950,60,0
1185,5,Carpentry,Carpentry Co,1058,993,71,0
1185,5,Plumbing,Plumbing Co,1058,1099,85,1
1186,1,Steel Erection,Steel Erection Co,346,352,92,0
1186,1,Excavation,Excavation Co,346,352,97,1
1186,2,Finishes,Finishes Co,693,732,79,0
1186,2,Excavation,Excavation Co,693,760,57,0
1186,3,Finishes,Finishes Co,935,988,77,0
1186,3,Plumbing,Plumbing Co,935,931,73,0
1186,4,Electrical,Electrical Co,693,714,89,0
1186,4,Steel Erection,Steel Erection Co,693,735,91,0
1186,5,Concrete,Concrete Co,797,842,55,0
1186,5,Finishes,Finishes Co,797,871,84,1
1187,1,Electrical,Electrical Co,267,243,82,0
1187,1,Plumbing,Plumbing Co,267,279,72,0
1187,2,Finishes,Finishes Co,534,531,97,0
1187,2,Electrical,Electrical Co,534,497,72,0
1187,3,HVAC,HVAC Co,720,697,103,0
1187,3,Finishes,Finishes Co,720,751,61,0
1187,4,Electrical,Electrical Co,534,571,76,1
1187,4,Carpentry,Carpentry Co,534,519,79,0
1187,5,Excavation,Excavation Co,614,637,53,0
1187,5,Carpentry,Carpentry Co,614,580,93,0
1188,1,HVAC,HVAC Co,208,191,50,0
1188,1,Finishes,Finishes Co,208,217,108,0
1188,2,Plumbing,Plumbing Co,416,397,57,0
1188,2,Finishes,Finishes Co,416,453,69,0
1188,3,Plumbing,Plumbing Co,562,511,85,0
1188,3,HVAC,HVAC Co,562,544,56,0
1188,4,Concrete,Concrete Co,416,453,64,0
1188,4,Electrical,Electrical Co,416,450,81,0
1188,5,Finishes,Finishes Co,479,451,50,1
1188,5,HVAC,HVAC Co,479,500,63,0
1189,1,Electrical,Electrical Co,223,205,80,0
1189,1,Concrete,Concrete Co,223,226,89,0
1189,2,Carpentry,Carpentry Co,447,453,53,0
1189,2,HVAC,HVAC Co,447,455,94,1
1189,3,Electrical,Electrical Co,603,624,83,0
1189,3,Concrete,Concrete Co,603,554,101,0
1189,4,Concrete,Concrete Co,447,430,75,0
1189,4,Carpentry,Carpentry Co,447,425,76,0
1189,5,Finishes,Finishes Co,514,509,109,0
1189,5,Concrete,Concrete Co,514,487,102,1
1190,1,Electrical,Electrical Co,134,143,59,0
1190,1,Plumbing,Plumbing Co,134,146,93,0
1190,2,Plumbing,Plumbing Co,269,276,92,2
1190,2,Steel Erection,Steel Erection Co,269,250,108,0
1190,3,Excavation,Excavation Co,364,384,68,0
1190,3,Finishes,Finishes Co,364,359,95,1
1190,4,Excavation,Excavation Co,269,250,98,1
1190,4,Finishes,Finishes Co,269,285,90,0
1190,5,Concrete,Concrete Co,310,326,57,1
1190,5,Plumbing,Plumbing Co,310,301,79,0
1191,1,Finishes,Finishes Co,460,475,58,0
1191,1,Concrete,Concrete Co,460,496,89,0
1191,2,Carpentry,Carpentry Co,921,935,97,0
1191,2,Concrete,Concrete Co,921,892,87,0
1191,3,Finishes,Finishes Co,1243,1234,76,1
1191,3,Electrical,Electrical Co,1243,1188,94,0
1191,4,Carpentry,Carpentry Co,921,921,67,0
1191,4,Excavation,Excavation Co,921,908,105,0
1191,5,Plumbing,Plumbing Co,1059,1011,104,0
1191,5,Excavation,Excavation Co,1059,1034,83,0
1192,1,Concrete,Concrete Co,235,231,82,0
1192,1,Steel Erection,Steel Erection Co,235,232,103,0
1192,2,HVAC,HVAC Co,471,430,70,0
1192,2,Carpentry,Carpentry Co,471,457,72,0
1192,3,Steel Erection,Steel Erection Co,636,598,86,0
1192,3,Excavation,Excavation Co,636,686,67,1
1192,4,Concrete,Concrete Co,471,460,94,1
1192,4,Carpentry,Carpentry Co,471,481,84,0
1192,5,HVAC,HVAC Co,542,555,99,0
1192,5,Excavation,Excavation Co,542,502,107,1
1193,1,Finishes,Finishes Co,158,160,85,0
1193,1,HVAC,HVAC Co,158,163,103,1
1193,2,Excavation,Excavation Co,317,300,71,1
1193,2,Concrete,Concrete Co,317,332,62,1
1193,3,Carpentry,Carpentry Co,429,398,91,0
1193,3,HVAC,HVAC Co,429,401,101,0
1193,4,HVAC,HVAC Co,317,303,61,0
1193,4,Concrete,Concrete Co,317,303,91,1
1193,5,Finishes,Finishes Co,365,354,72,0
1193,5,Concrete,Concrete Co,365,330,62,0
1194,1,Plumbing,Plumbing Co,249,226,77,0
1194,1,HVAC,HVAC Co,249,229,67,0
1194,2,Electrical,Electrical Co,499,475,54,0
1194,2,Steel Erection,Steel Erection Co,499,527,77,0
1194,3,HVAC,HVAC Co,674,622,79,0
1194,3,Electrical,Electrical Co,674,649,50,0
1194,4,HVAC,HVAC Co,499,461,76,0
1194,4,Plumbing,Plumbing Co,499,492,75,1
1194,5,Finishes,Finishes Co,574,621,96,0
1194,5,HVAC,HVAC Co,574,619,67,0
1195,1,Electrical,Electrical Co,229,207,58,0
1195,1,Steel Erection,Steel Erection Co,229,250,92,0
1195,2,Finishes,Finishes Co,458,491,60,0
1195,2,Electrical,Electrical Co,458,418,89,0
1195,3,Plumbing,Plumbing Co,619,579,94,0
1195,3,Steel Erection,Steel Erection Co,619,558,84,0
1195,4,Steel Erection,Steel Erection Co,458,467,105,0
1195,4,Finishes,Finishes Co,458,497,68,1
1195,5,Excavation,Excavation Co,527,579,51,0
1195,5,Electrical,Electrical Co,527,522,51,3
1196,1,HVAC,HVAC Co,406,438,68,0
1196,1,Steel Erection,Steel Erection Co,406,381,63,0
1196,2,Concrete,Concrete Co,813,885,108,1
1196,2,Electrical,Electrical Co,813,869,70,0
1196,3,Finishes,Finishes Co,1098,1058,71,0
1196,3,Steel Erection,Steel Erection Co,1098,1195,90,0
1196,4,Concrete,Concrete Co,813,837,101,1
1196,4,HVAC,HVAC Co,813,769,99,2
1196,5,Plumbing,Plumbing Co,935,980,65,0
1196,5,Steel Erection,Steel Erection Co,935,977,68,1
1197,1,Concrete,Concrete Co,134,120,56,1
1197,1,Excavation,Excavation Co,134,141,75,1
1197,2,Finishes,Finishes Co,269,263,91,1
1197,2,Electrical,Electrical Co,269,288,83,0
1197,3,Concrete,Concrete Co,364,353,80,0
1197,3,Plumbing,Plumbing Co,364,334,73,0
1197,4,HVAC,HVAC Co,269,274,64,0
1197,4,Carpentry,Carpentry Co,269,266,84,2
1197,5,Carpentry,Carpentry Co,310,295,92,0
1197,5,Concrete,Concrete Co,310,309,74,0
1198,1,Plumbing,Plumbing Co,171,171,53,0
1198,1,Steel Erection,Steel Erection Co,171,166,54,0
1198,2,Concrete,Concrete Co,342,324,106,1
1198,2,Finishes,Finishes Co,342,335,92,0
1198,3,Plumbing,Plumbing Co,463,446,52,0
1198,3,HVAC,HVAC Co,463,478,101,0
1198,4,HVAC,HVAC Co,342,310,106,0
1198,4,Concrete,Concrete Co,342,347,94,0
1198,5,Electrical,Electrical Co,394,432,54,0
1198,5,Concrete,Concrete Co,394,380,98,0
1199,1,Concrete,Concrete Co,295,303,75,0
1199,1,Electrical,Electrical Co,295,301,71,0
1199,2,HVAC,HVAC Co,591,553,83,0
1199,2,Concrete,Concrete Co,591,629,66,0
1199,3,Finishes,Finishes Co,798,854,101,1
1199,3,HVAC,HVAC Co,798,857,60,1
1199,4,Finishes,Finishes Co,591,604,67,0
1199,4,Excavation,Excavation Co,591,592,86,0
1199,5,Concrete,Concrete Co,679,693,74,0
1199,5,Steel Erection,Steel Erection Co,679,645,96,2
1200,1,Finishes,Finishes Co,440,420,83,0
1200,1,Carpentry,Carpentry Co,440,452,87,0
1200,2,Plumbing,Plumbing Co,881,898,100,0
1200,2,HVAC,HVAC Co,881,876,56,0
1200,3,Electrical,Electrical Co,1190,1180,99,0
1200,3,Plumbing,Plumbing Co,1190,1204,60,0
1200,4,Steel Erection,Steel Erection Co,881,837,50,1
1200,4,Concrete,Concrete Co,881,927,77,0
1200,5,Steel Erection,Steel Erection Co,1014,1025,95,0
1200,5,HVAC,HVAC Co,1014,1034,95,1
1201,1,Concrete,Concrete Co,214,228,65,0
1201,1,Steel Erection,Steel Erection Co,214,211,50,1
1201,2,Excavation,Excavation Co,429,418,57,0
1201,2,Electrical,Electrical Co,429,390,61,0
1201,3,Excavation,Excavation Co,579,591,75,0
1201,3,Electrical,Electrical Co,579,531,63,0
1201,4,Excavation,Excavation Co,429,420,88,0
1201,4,Electrical,Electrical Co,429,386,73,0
1201,5,Concrete,Concrete Co,493,453,58,0
1201,5,Carpentry,Carpentry Co,493,452,65,2
1202,1,Plumbing,Plumbing Co,451,473,78,0
1202,1,Steel Erection,Steel Erection Co,451,429,78,1
1202,2,Electrical,Electrical Co,902,910,58,0
1202,2,Plumbing,Plumbing Co,902,936,95,0
1202,3,Steel Erection,Steel Erection Co,1218,1315,81,0
1202,3,Excavation,Excavation Co,1218,1328,88,0
1202,4,Steel Erection,Steel Erection Co,902,932,95,1
1202,4,Finishes,Finishes Co,902,836,75,0
1202,5,HVAC,HVAC Co,1037,1134,86,3
1202,5,Steel Erection,Steel Erection Co,1037,1112,95,0
1203,1,Plumbing,Plumbing Co,252,274,71,0
1203,1,Excavation,Excavation Co,252,234,63,0
1203,2,Steel Erection,Steel Erection Co,505,524,102,1
1203,2,Finishes,Finishes Co,505,479,57,0
1203,3,Concrete,Concrete Co,682,736,81,1
1203,3,Electrical,Electrical Co,682,648,79,0
1203,4,Excavation,Excavation Co,505,472,68,2
1203,4,Plumbing,Plumbing Co,505,517,56,0
1203,5,Concrete,Concrete Co,581,638,62,0
1203,5,Excavation,Excavation Co,581,576,97,1
1204,1,Finishes,Finishes Co,325,313,86,0
1204,1,HVAC,HVAC Co,325,316,78,1
1204,2,Electrical,Electrical Co,651,614,96,0
1204,2,Excavation,Excavation Co,651,654,89,0
1204,3,Steel Erection,Steel Erection Co,879,866,65,0
1204,3,Concrete,Concrete Co,879,890,79,0
1204,4,Plumbing,Plumbing Co,651,600,80,0
1204,4,Finishes,Finishes Co,651,666,99,0
1204,5,HVAC,HVAC Co,749,714,84,0
1204,5,Plumbing,Plumbing Co,749,823,98,0
1205,1,Excavation,Excavation Co,184,189,66,1
1205,1,Plumbing,Plumbing Co,184,185,108,0
1205,2,Concrete,Concrete Co,369,355,71,0
1205,2,HVAC,HVAC Co,369,334,102,1
1205,3,Electrical,Electrical Co,499,502,96,0
1205,3,Plumbing,Plumbing Co,499,508,81,0
1205,4,HVAC,HVAC Co,369,353,101,2
1205,4,Concrete,Concrete Co,369,364,75,0
1205,5,Electrical,Electrical Co,425,408,68,0
1205,5,Steel Erection,Steel Erection Co,425,418,106,1
1206,1,Carpentry,Carpentry Co,437,397,59,0
1206,1,HVAC,HVAC Co,437,434,50,0
1206,2,Plumbing,Plumbing Co,874,861,61,0
1206,2,HVAC,HVAC Co,874,885,99,1
1206,3,Excavation,Excavation Co,1180,1284,69,0
1206,3,Steel Erection,Steel Erection Co,1180,1067,86,0
1206,4,Steel Erection,Steel Erection Co,874,960,82,1
1206,4,Concrete,Concrete Co,874,809,71,0
1206,5,Finishes,Finishes Co,1005,974,72,0
1206,5,Plumbing,Plumbing Co,1005,1101,105,0
1207,1,Excavation,Excavation Co,394,404,98,0
1207,1,Electrical,Electrical Co,394,363,104,0
1207,2,Concrete,Concrete Co,789,813,69,0
1207,2,Finishes,Finishes Co,789,766,98,0
1207,3,Concrete,Concrete Co,1065,1114,57,0
1207,3,Electrical,Electrical Co,1065,969,64,0
1207,4,HVAC,HVAC Co,789,713,88,0
1207,4,Excavation,Excavation Co,789,811,83,0
1207,5,Electrical,Electrical Co,907,929,88,0
1207,5,Steel Erection,Steel Erection Co,907,816,68,1
1208,1,Carpentry,Carpentry Co,413,386,99,0
1208,1,Concrete,Concrete Co,413,419,91,1
1208,2,Steel Erection,Steel Erection Co,827,848,89,0
1208,2,Finishes,Finishes Co,827,821,57,0
1208,3,Plumbing,Plumbing Co,1117,1021,60,0
1208,3,Steel Erection,Steel Erection Co,1117,1061,70,0
1208,4,Finishes,Finishes Co,827,896,109,0
1208,4,Plumbing,Plumbing Co,827,881,109,1
1208,5,HVAC,HVAC Co,951,1001,73,1
1208,5,Electrical,Electrical Co,951,925,90,0
1209,1,Carpentry,Carpentry Co,345,313,58,0
1209,1,HVAC,HVAC Co,345,378,56,0
1209,2,Excavation,Excavation Co,691,721,91,0
1209,2,Carpentry,Carpentry Co,691,636,88,0
1209,3,Concrete,Concrete Co,933,1000,88,0
1209,3,Plumbing,Plumbing Co,933,915,93,1
1209,4,HVAC,HVAC Co,691,721,86,0
1209,4,Steel Erection,Steel Erection Co,691,743,72,0
1209,5,Plumbing,Plumbing Co,795,725,100,0
1209,5,Finishes,Finishes Co,795,798,99,0
1210,1,Steel Erection,Steel Erection Co,321,331,78,1
1210,1,Finishes,Finishes Co,321,326,84,0
1210,2,Plumbing,Plumbing Co,643,684,63,0
1210,2,Excavation,Excavation Co,643,625,71,0
1210,3,Plumbing,Plumbing Co,869,865,59,0
1210,3,Excavation,Excavation Co,869,935,88,0
1210,4,Electrical,Electrical Co,643,668,88,1
1210,4,Steel Erection,Steel Erection Co,643,682,100,0
1210,5,Steel Erection,Steel Erection Co,740,770,92,0
1210,5,Finishes,Finishes Co,740,739,94,0
1211,1,Carpentry,Carpentry Co,351,327,63,1
1211,1,Concrete,Concrete Co,351,356,109,0
1211,2,Plumbing,Plumbing Co,703,729,87,0
1211,2,Concrete,Concrete Co,703,764,95,1
1211,3,Carpentry,Carpentry Co,949,930,69,0
1211,3,Concrete,Concrete Co,949,1013,99,0
1211,4,Carpentry,Carpentry Co,703,706,85,0
1211,4,Plumbing,Plumbing Co,703,696,94,0
1211,5,HVAC,HVAC Co,808,861,59,0
1211,5,Steel Erection,Steel Erection Co,808,771,108,0
1212,1,Concrete,Concrete Co,460,416,83,2
1212,1,Carpentry,Carpentry Co,460,461,68,0
1212,2,HVAC,HVAC Co,920,897,80,0
1212,2,Carpentry,Carpentry Co,920,938,64,0
1212,3,Plumbing,Plumbing Co,1243,1181,79,0
1212,3,Concrete,Concrete Co,1243,1131,61,0
1212,4,Excavation,Excavation Co,920,847,77,0
1212,4,HVAC,HVAC Co,920,887,63,1
1212,5,Finishes,Finishes Co,1058,1040,91,0
1212,5,Electrical,Electrical Co,1058,997,72,0
1213,1,Steel Erection,Steel Erection Co,489,524,56,0
1213,1,HVAC,HVAC Co,489,480,96,0
1213,2,Concrete,Concrete Co,979,989,100,0
1213,2,Electrical,Electrical Co,979,909,93,0
1213,3,HVAC,HVAC Co,1322,1335,105,0
1213,3,Electrical,Electrical Co,1322,1193,67,0
1213,4,Steel Erection,Steel Erection Co,979,965,54,0
1213,4,Plumbing,Plumbing Co,979,981,70,0
1213,5,Carpentry,Carpentry Co,1126,1148,72,1
1213,5,Plumbing,Plumbing Co,1126,1200,55,0
1214,1,HVAC,HVAC Co,191,186,66,0
1214,1,Excavation,Excavation Co,191,191,50,0
1214,2,Finishes,Finishes Co,382,372,93,0
1214,2,Plumbing,Plumbing Co,382,357,83,0
1214,3,Carpentry,Carpentry Co,516,507,51,0
1214,3,Excavation,Excavation Co,516,511,74,0
1214,4,Steel Erection,Steel Erection Co,382,346,97,1
1214,4,Excavation,Excavation Co,382,408,105,0
1214,5,Finishes,Finishes Co,439,475,76,0
1214,5,HVAC,HVAC Co,439,424,55,0
1215,1,Steel Erection,Steel Erection Co,397,376,81,0
1215,1,Carpentry,Carpentry Co,397,387,58,0
1215,2,Steel Erection,Steel Erection Co,794,732,50,0
1215,2,Excavation,Excavation Co,794,869,73,0
1215,3,Carpentry,Carpentry Co,1072,1056,57,0
1215,3,Concrete,Concrete Co,1072,1107,52,1
1215,4,Finishes,Finishes Co,794,842,98,2
1215,4,Carpentry,Carpentry Co,794,814,108,1
1215,5,Concrete,Concrete Co,913,951,106,0
1215,5,Electrical,Electrical Co,913,907,102,0
1216,1,Steel Erection,Steel Erection Co,449,414,54,0
1216,1,Plumbing,Plumbing Co,449,442,81,0
1216,2,Plumbing,Plumbing Co,899,841,79,0
1216,2,HVAC,HVAC Co,899,905,65,0
1216,3,HVAC,HVAC Co,1214,1313,81,1
1216,3,Concrete,Concrete Co,1214,1258,89,0
1216,4,Finishes,Finishes Co,899,811,84,0
1216,4,Excavation,Excavation Co,899,887,82,0
1216,5,Electrical,Electrical Co,1034,1099,64,0
1216,5,Plumbing,Plumbing Co,1034,954,103,0
1217,1,Plumbing,Plumbing Co,181,188,101,0
1217,1,Electrical,Electrical Co,181,178,75,2
1217,2,Concrete,Concrete Co,362,330,102,0
1217,2,Excavation,Excavation Co,362,342,100,0
1217,3,Carpentry,Carpentry Co,488,453,57,0
1217,3,Concrete,Concrete Co,488,513,101,0
1217,4,Concrete,Concrete Co,362,352,106,0
1217,4,HVAC,HVAC Co,362,345,88,1
1217,5,Electrical,Electrical Co,416,433,72,0
1217,5,Plumbing,Plumbing Co,416,425,66,1
1218,1,Excavation,Excavation Co,439,463,64,0
1218,1,Finishes,Finishes Co,439,430,98,0
1218,2,Electrical,Electrical Co,878,888,60,3
1218,2,Concrete,Concrete Co,878,909,101,0
1218,3,Excavation,Excavation Co,1185,1272,75,0
1218,3,Electrical,Electrical Co,1185,1239,102,0
1218,4,Carpentry,Carpentry Co,878,892,56,0
1218,4,Excavation,Excavation Co,878,800,75,0
1218,5,Steel Erection,Steel Erection Co,1010,1092,65,0
1218,5,Plumbing,Plumbing Co,1010,911,60,0
1219,1,Plumbing,Plumbing Co,466,435,86,0
1219,1,HVAC,HVAC Co,466,444,89,0
1219,2,Finishes,Finishes Co,933,867,73,0
1219,2,Excavation,Excavation Co,933,1025,51,0
1219,3,Steel Erection,Steel Erection Co,1260,1183,50,1
1219,3,Plumbing,Plumbing Co,1260,1307,72,1
1219,4,Carpentry,Carpentry Co,933,859,95,0
1219,4,Concrete,Concrete Co,933,892,109,0
1219,5,Electrical,Electrical Co,1073,1116,72,0
1219,5,Plumbing,Plumbing Co,1073,978,80,1
1220,1,HVAC,HVAC Co,161,168,78,0
1220,1,Carpentry,Carpentry Co,161,176,65,0
1220,2,Steel Erection,Steel Erection Co,323,349,81,0
1220,2,HVAC,HVAC Co,323,309,75,0
1220,3,Steel Erection,Steel Erection Co,436,473,71,0
1220,3,Finishes,Finishes Co,436,443,97,1
1220,4,Carpentry,Carpentry Co,323,312,90,2
1220,4,Steel Erection,Steel Erection Co,323,300,106,0
1220,5,Finishes,Finishes Co,371,357,102,0
1220,5,Carpentry,Carpentry Co,371,383,89,0
1221,1,Excavation,Excavation Co,172,160,51,0
1221,1,Carpentry,Carpentry Co,172,171,90,0
1221,2,Plumbing,Plumbing Co,345,367,101,0
1221,2,Steel Erection,Steel Erection Co,345,370,72,1
1221,3,Steel Erection,Steel Erection Co,466,461,80,1
1221,3,Finishes,Finishes Co,466,503,87,0
1221,4,HVAC,HVAC Co,345,336,97,0
1221,4,Electrical,Electrical Co,345,349,60,0
1221,5,Electrical,Electrical Co,397,401,102,0
1221,5,Steel Erection,Steel Erection Co,397,358,91,0
1222,1,Electrical,Electrical Co,251,254,100,0
1222,1,Steel Erection,Steel Erection Co,251,253,109,0
1222,2,Concrete,Concrete Co,502,494,63,0
1222,2,Carpentry,Carpentry Co,502,532,96,2
1222,3,Concrete,Concrete Co,678,733,75,2
1222,3,Carpentry,Carpentry Co,678,672,108,1
1222,4,Carpentry,Carpentry Co,502,462,88,0
1222,4,Finishes,Finishes Co,502,504,64,0
1222,5,Plumbing,Plumbing Co,577,556,71,0
1222,5,Finishes,Finishes Co,577,618,82,1
1223,1,Concrete,Concrete Co,357,332,88,0
1223,1,Excavation,Excavation Co,357,389,82,0
1223,2,Plumbing,Plumbing Co,714,659,108,0
1223,2,Carpentry,Carpentry Co,714,646,97,0
1223,3,Plumbing,Plumbing Co,964,1001,92,0
1223,3,Electrical,Electrical Co,964,1003,54,0
1223,4,Plumbing,Plumbing Co,714,769,57,0
1223,4,HVAC,HVAC Co,714,686,75,0
1223,5,Concrete,Concrete Co,821,764,78,0
1223,5,Carpentry,Carpentry Co,821,815,61,2
1224,1,Electrical,Electrical Co,425,389,106,1
1224,1,Concrete,Concrete Co,425,427,98,0
1224,2,Steel Erection,Steel Erection Co,850,874,92,0
1224,2,Excavation,Excavation Co,850,887,58,1
1224,3,HVAC,HVAC Co,1148,1198,96,2
1224,3,Concrete,Concrete Co,1148,1186,65,0
1224,4,HVAC,HVAC Co,850,809,99,0
1224,4,Plumbing,Plumbing Co,850,875,96,0
1224,5,Excavation,Excavation Co,977,1023,63,0
1224,5,Steel Erection,Steel Erection Co,977,971,51,0
1225,1,HVAC,HVAC Co,404,386,59,0
1225,1,Excavation,Excavation Co,404,443,105,0
1225,2,Excavation,Excavation Co,808,880,90,0
1225,2,Electrical,Electrical Co,808,835,61,1
1225,3,Steel Erection,Steel Erection Co,1090,1188,93,1
1225,3,Carpentry,Carpentry Co,1090,1044,60,1
1225,4,Concrete,Concrete Co,808,863,101,2
1225,4,Electrical,Electrical Co,808,834,64,0
1225,5,Concrete,Concrete Co,929,996,102,0
1225,5,Electrical,Electrical Co,929,944,82,0
1226,1,Finishes,Finishes Co,316,286,72,0
1226,1,Electrical,Electrical Co,316,329,63,0
1226,2,HVAC,HVAC Co,632,674,74,0
1226,2,Steel Erection,Steel Erection Co,632,634,60,0
1226,3,Finishes,Finishes Co,854,857,99,1
1226,3,Excavation,Excavation Co,854,881,69,0
1226,4,Electrical,Electrical Co,632,638,108,1
1226,4,Steel Erection,Steel Erection Co,632,574,93,0
1226,5,Plumbing,Plumbing Co,727,790,55,0
1226,5,Electrical,Electrical Co,727,689,64,1
1227,1,Steel Erection,Steel Erection Co,143,130,88,0
1227,1,Electrical,Electrical Co,143,134,81,0
1227,2,Plumbing,Plumbing Co,286,288,102,0
1227,2,Carpentry,Carpentry Co,286,295,86,0
1227,3,Plumbing,Plumbing Co,386,382,53,0
1227,3,Excavation,Excavation Co,386,353,97,1
1227,4,Excavation,Excavation Co,286,279,50,0
1227,4,Concrete,Concrete Co,286,291,107,0
1227,5,HVAC,HVAC Co,329,322,63,0
1227,5,Excavation,Excavation Co,329,315,94,1
1228,1,Excavation,Excavation Co,353,335,52,0
1228,1,Plumbing,Plumbing Co,353,333,58,0
1228,2,Steel Erection,Steel Erection Co,706,695,62,0
1228,2,HVAC,HVAC Co,706,761,104,0
1228,3,HVAC,HVAC Co,954,918,104,0
1228,3,Excavation,Excavation Co,954,1003,107,0
1228,4,HVAC,HVAC Co,706,691,91,1
1228,4,Finishes,Finishes Co,706,731,81,0
1228,5,Finishes,Finishes Co,812,795,65,0
1228,5,HVAC,HVAC Co,812,877,70,0
1229,1,Finishes,Finishes Co,78,71,61,1
1229,1,HVAC,HVAC Co,78,80,79,0
1229,2,Finishes,Finishes Co,156,162,96,0
1229,2,Carpentry,Carpentry Co,156,167,93,1
1229,3,Plumbing,Plumbing Co,211,203,50,1
1229,3,Concrete,Concrete Co,211,202,75,0
1229,4,HVAC,HVAC Co,156,142,71,1
1229,4,Steel Erection,Steel Erection Co,156,167,106,0
1229,5,Carpentry,Carpentry Co,180,195,51,0
1229,5,Finishes,Finishes Co,180,166,60,0
1230,1,Electrical,Electrical Co,76,69,68,0
1230,1,HVAC,HVAC Co,76,77,70,0
1230,2,Concrete,Concrete Co,153,165,57,0
1230,2,Plumbing,Plumbing Co,153,158,105,0
1230,3,Concrete,Concrete Co,207,197,70,0
1230,3,Steel Erection,Steel Erection Co,207,218,54,0
1230,4,Finishes,Finishes Co,153,148,70,0
1230,4,Carpentry,Carpentry Co,153,140,105,0
1230,5,Concrete,Concrete Co,176,178,55,1
1230,5,Carpentry,Carpentry Co,176,193,58,0
1231,1,Concrete,Concrete Co,285,280,51,0
1231,1,Plumbing,Plumbing Co,285,275,107,0
1231,2,Electrical,Electrical Co,570,559,52,1
1231,2,Finishes,Finishes Co,570,584,53,0
1231,3,Concrete,Concrete Co,769,817,55,0
1231,3,Finishes,Finishes Co,769,723,105,1
1231,4,Carpentry,Carpentry Co,570,612,50,0
1231,4,Concrete,Concrete Co,570,623,50,1
1231,5,Concrete,Concrete Co,655,639,71,1
1231,5,Excavation,Excavation Co,655,670,73,0
