project_id,phase_id,phase_name,planned_start,planned_end,actual_start,actual_end,planned_cost,actual_cost,planned_hours,actual_hours,weather_delay_days
1168,2,Foundation,1998-09-25,1998-12-12,1998-09-25,1998-12-22 00:00:00,2899212,2938638,2635,2671,0
1168,3,Structural,1998-12-13,1999-03-02,1998-12-13,1999-03-05 00:00:00,3689906,3754037,3558,3562,0
1168,4,Enclosure,1999-03-03,1999-06-07,1999-03-03,1999-06-10 00:00:00,2372083,2392742,2635,2614,5
1168,5,Interiors,1999-06-08,1999-09-03,1999-06-08,1999-09-01 00:00:00,2635647,2750387,3030,3130,3
1169,1,Site Prep,2022-01-14,2022-05-10,2022-01-14,2022-05-07 00:00:00,500419,503353,500,491,1
1169,2,Foundation,2022-05-11,2022-08-01,2022-05-11,2022-08-05 00:00:00,1100923,1097176,1000,1022,2
1169,3,Structural,2022-08-02,2022-11-23,2022-08-02,2022-11-21 00:00:00,1401175,1480193,1351,1355,3
1169,4,Enclosure,2022-11-24,2023-02-06,2022-11-24,2023-02-15 00:00:00,900755,895158,1000,1054,4
1169,5,Interiors,2023-02-07,2023-05-14,2023-02-07,2023-05-17 00:00:00,1000839,995593,1150,1143,4
1170,1,Site Prep,2014-09-08,2014-12-10,2014-09-08,2014-12-14 00:00:00,1484920,1566408,1484,1488,1
1170,2,Foundation,2014-12-11,2015-03-14,2014-12-11,2015-03-15 00:00:00,3266825,3391185,2969,2994,7
1170,3,Structural,2015-03-15,2015-06-13,2015-03-15,2015-06-23 00:00:00,4157778,4283709,4009,4304,1
1170,4,Enclosure,2015-06-14,2015-09-13,2015-06-14,2015-09-12 00:00:00,2672857,2749979,2969,2992,5
1170,5,Interiors,2015-09-14,2015-12-07,2015-09-14,2015-12-06 00:00:00,2969841,3051757,3415,3399,4
1171,1,Site Prep,2011-04-20,2011-07-09,2011-04-20,2011-07-23 00:00:00,1286990,1258058,1286,1323,0
1171,2,Foundation,2011-07-10,2011-09-21,2011-07-10,2011-09-21 00:00:00,2831379,3014664,2573,2532,1
1171,3,Structural,2011-09-22,2011-12-24,2011-09-22,2012-01-02 00:00:00,3603573,3654902,3474,3354,4
1171,4,Enclosure,2011-12-25,2012-03-31,2011-12-25,2012-04-06 00:00:00,2316582,2410220,2573,2617,2
1171,5,Interiors,2012-04-01,2012-06-29,2012-04-01,2012-06-24 00:00:00,2573981,2535806,2960,3114,0
1172,1,Site Prep,2012-11-20,2013-02-10,2012-11-20,2013-02-18 00:00:00,426456,432441,426,447,2
1172,2,Foundation,2013-02-11,2013-05-28,2013-02-11,2013-05-23 00:00:00,938205,967320,852,879,2
1172,3,Structural,2013-05-29,2013-09-18,2013-05-29,2013-09-22 00:00:00,1194079,1260380,1151,1186,2
1172,4,Enclosure,2013-09-19,2013-12-05,2013-09-19,2013-12-17 00:00:00,767622,763305,852,915,2
1172,5,Interiors,2013-12-06,2014-03-27,2013-12-06,2014-04-10 00:00:00,852913,912447,980,1018,0
1173,1,Site Prep,2011-09-15,2012-02-13,2011-09-15,2012-02-12 00:00:00,1199636,1261886,1199,1161,7
1173,2,Foundation,2012-02-14,2012-06-23,2012-02-14,2012-06-26 00:00:00,2639199,2840452,2399,2391,2
1173,3,Structural,2012-06-24,2012-11-22,2012-06-24,2012-12-03 00:00:00,3358981,3294918,3239,3291,0
1173,4,Enclosure,2012-11-23,2013-04-05,2012-11-23,2013-04-01 00:00:00,2159344,2191427,2399,2451,3
1173,5,Interiors,2013-04-06,2013-08-02,2013-04-06,2013-08-03 00:00:00,2399272,2371698,2759,2718,0
1174,1,Site Prep,2000-06-10,2000-09-20,2000-06-10,2000-09-22 00:00:00,410343,418907,410,409,1
1174,2,Foundation,2000-09-21,2001-01-12,2000-09-21,2001-01-18 00:00:00,902756,911364,820,820,0
1174,3,Structural,2001-01-13,2001-05-04,2001-01-13,2001-05-15 00:00:00,1148962,1181460,1107,1156,0
1174,4,Enclosure,2001-05-05,2001-08-12,2001-05-05,2001-08-11 00:00:00,738618,740861,820,803,0
1174,5,Interiors,2001-08-13,2001-11-27,2001-08-13,2001-12-03 00:00:00,820687,862518,943,934,1
1175,1,Site Prep,2008-01-01,2008-02-29,2008-01-01,2008-02-28 00:00:00,1131245,1186048,1131,1130,3
1175,2,Foundation,2008-03-01,2008-04-30,2008-03-01,2008-05-11 00:00:00,2488739,2585487,2262,2424,5
1175,3,Structural,2008-05-01,2008-06-26,2008-05-01,2008-06-29 00:00:00,3167487,3202518,3054,2981,0
1175,4,Enclosure,2008-06-27,2008-09-01,2008-06-27,2008-08-31 00:00:00,2036241,2056605,2262,2217,0
1175,5,Interiors,2008-09-02,2008-11-25,2008-09-02,2008-12-07 00:00:00,2262490,2319863,2601,2662,0
1176,1,Site Prep,2017-11-21,2018-02-21,2017-11-21,2018-03-07 00:00:00,1144940,1174195,1144,1140,0
1176,2,Foundation,2018-02-22,2018-05-04,2018-02-22,2018-05-10 00:00:00,2518869,2619154,2289,2314,5
1176,3,Structural,2018-05-05,2018-07-20,2018-05-05,2018-07-27 00:00:00,3205834,3401192,3091,3060,0
1176,4,Enclosure,2018-07-21,2018-09-22,2018-07-21,2018-09-25 00:00:00,2060893,2161720,2289,2322,2
1176,5,Interiors,2018-09-23,2018-12-10,2018-09-23,2018-12-11 00:00:00,2289881,2449749,2633,2750,1
1177,1,Site Prep,2005-12-03,2006-03-29,2005-12-03,2006-03-24 00:00:00,1051668,1018016,1051,1111,1
1177,2,Foundation,2006-03-30,2006-08-07,2006-03-30,2006-08-12 00:00:00,2313671,2388009,2103,2111,2
1177,3,Structural,2006-08-08,2006-10-31,2006-08-08,2006-11-06 00:00:00,2944672,3073250,2839,2796,5
1177,4,Enclosure,2006-11-01,2007-03-08,2006-11-01,2007-03-13 00:00:00,1893003,1878442,2103,2144,6
1177,5,Interiors,2007-03-09,2007-06-30,2007-03-09,2007-07-03 00:00:00,2103337,2098541,2418,2525,4
1178,1,Site Prep,2006-12-21,2007-05-07,2006-12-21,2007-05-18 00:00:00,1135896,1212480,1135,1185,4
1178,2,Foundation,2007-05-08,2007-09-28,2007-05-08,2007-10-09 00:00:00,2498972,2579118,2271,2286,1
1178,3,Structural,2007-09-29,2008-01-01,2007-09-29,2007-12-28 00:00:00,3180511,3290670,3066,3226,0
1178,4,Enclosure,2008-01-02,2008-04-08,2008-01-02,2008-04-03 00:00:00,2044614,2098598,2271,2249,1
1178,5,Interiors,2008-04-09,2008-08-24,2008-04-09,2008-08-22 00:00:00,2271793,2337566,2612,2651,1
1179,1,Site Prep,2019-08-26,2019-11-30,2019-08-26,2019-12-11 00:00:00,622277,643350,622,598,3
1179,2,Foundation,2019-12-01,2020-02-20,2019-12-01,2020-02-17 00:00:00,1369009,1469091,1244,1287,1
1179,3,Structural,2020-02-21,2020-06-20,2020-02-21,2020-06-29 00:00:00,1742375,1824810,1680,1759,3
1179,4,Enclosure,2020-06-21,2020-10-06,2020-06-21,2020-10-14 00:00:00,1120098,1169803,1244,1172,1
1179,5,Interiors,2020-10-07,2020-12-31,2020-10-07,2021-01-10 00:00:00,1244554,1235676,1431,1423,6
1180,1,Site Prep,2014-08-01,2014-10-03,2014-08-01,2014-10-14 00:00:00,825791,815366,825,861,0
1180,2,Foundation,2014-10-04,2014-11-27,2014-10-04,2014-12-06 00:00:00,1816741,1924529,1651,1613,3
1180,3,Structural,2014-11-28,2015-01-12,2014-11-28,2015-01-13 00:00:00,2312215,2520932,2229,2200,2
1180,4,Enclosure,2015-01-13,2015-03-20,2015-01-13,2015-03-30 00:00:00,1486424,1556267,1651,1706,4
1180,5,Interiors,2015-03-21,2015-05-30,2015-03-21,2015-05-27 00:00:00,1651582,1747135,1899,1910,0
1181,1,Site Prep,2012-08-04,2012-11-23,2012-08-04,2012-12-01 00:00:00,1334057,1422154,1334,1272,0
1181,2,Foundation,2012-11-24,2013-02-13,2012-11-24,2013-02-21 00:00:00,2934925,3049098,2668,2675,5
1181,3,Structural,2013-02-14,2013-06-15,2013-02-14,2013-06-25 00:00:00,3735359,3881413,3601,3605,0
1181,4,Enclosure,2013-06-16,2013-09-12,2013-06-16,2013-09-24 00:00:00,2401302,2501870,2668,2779,2
1181,5,Interiors,2013-09-13,2013-12-10,2013-09-13,2013-12-23 00:00:00,2668114,2763296,3068,3147,1
1182,1,Site Prep,2007-03-26,2007-06-08,2007-03-26,2007-06-03 00:00:00,1150308,1178165,1150,1192,0
1182,2,Foundation,2007-06-09,2007-08-14,2007-06-09,2007-08-10 00:00:00,2530677,2558866,2300,2473,1
1182,3,Structural,2007-08-15,2007-10-12,2007-08-15,2007-10-15 00:00:00,3220862,3241045,3105,3195,1
1182,4,Enclosure,2007-10-13,2008-01-12,2007-10-13,2008-01-08 00:00:00,2070554,2204329,2300,2287,2
1182,5,Interiors,2008-01-13,2008-03-24,2008-01-13,2008-03-31 00:00:00,2300616,2308227,2645,2754,4
1183,1,Site Prep,2023-11-09,2024-02-04,2023-11-09,2024-02-08 00:00:00,1232662,1211287,1232,1276,1
1183,2,Foundation,2024-02-05,2024-05-12,2024-02-05,2024-05-26 00:00:00,2711856,2717555,2465,2553,1
1183,3,Structural,2024-05-13,2024-07-23,2024-05-13,2024-08-01 00:00:00,3451453,3680931,3328,3239,1
1183,4,Enclosure,2024-07-24,2024-10-20,2024-07-24,2024-10-25 00:00:00,2218791,2239340,2465,2581,3
1183,5,Interiors,2024-10-21,2024-12-21,2024-10-21,2024-12-26 00:00:00,2465324,2594628,2835,2896,6
1184,1,Site Prep,2020-10-11,2021-01-13,2020-10-11,2021-01-11 00:00:00,1111377,1171308,1111,1167,1
1184,2,Foundation,2021-01-14,2021-04-02,2021-01-14,2021-04-03 00:00:00,2445029,2531046,2222,2299,1
1184,3,Structural,2021-04-03,2021-07-15,2021-04-03,2021-07-15 00:00:00,3111856,3339855,3000,3131,0
1184,4,Enclosure,2021-07-16,2021-10-01,2021-07-16,2021-10-13 00:00:00,2000478,2038128,2222,2280,4
1184,5,Interiors,2021-10-02,2021-12-27,2021-10-02,2022-01-05 00:00:00,2222754,2193344,2556,2473,4
1185,1,Site Prep,2007-08-11,2007-10-17,2007-08-11,2007-10-25 00:00:00,1381170,1387086,1381,1422,1
1185,2,Foundation,2007-10-18,2007-12-15,2007-10-18,2007-12-24 00:00:00,3038574,3177507,2762,2870,0
1185,3,Structural,2007-12-16,2008-02-29,2007-12-16,2008-03-03 00:00:00,3867276,4023974,3729,3900,1
1185,4,Enclosure,2008-03-01,2008-05-07,2008-03-01,2008-05-15 00:00:00,2486106,2548076,2762,2649,4
1185,5,Interiors,2008-05-08,2008-07-11,2008-05-08,2008-07-07 00:00:00,2762340,2768856,3176,3144,1
1186,1,Site Prep,2015-02-26,2015-05-01,2015-02-26,2015-04-27 00:00:00,1039682,1031568,1039,1039,1
1186,2,Foundation,2015-05-02,2015-06-16,2015-05-02,2015-06-17 00:00:00,2287302,2288903,2079,2161,0
1186,3,Structural,2015-06-17,2015-07-30,2015-06-17,2015-08-09 00:00:00,2911112,3004445,2807,2927,1
1186,4,Enclosure,2015-07-31,2015-09-29,2015-07-31,2015-10-10 00:00:00,1871429,1948629,2079,2019,0
1186,5,Interiors,2015-09-30,2015-12-02,2015-09-30,2015-11-27 00:00:00,2079365,2104677,2391,2297,0
1187,1,Site Prep,2006-04-07,2006-07-17,2006-04-07,2006-07-25 00:00:00,801100,848217,801,811,2
1187,2,Foundation,2006-07-18,2006-10-05,2006-07-18,2006-10-17 00:00:00,1762421,1855600,1602,1629,3
1187,3,Structural,2006-10-06,2007-01-13,2006-10-06,2007-01-10 00:00:00,2243082,2336829,2162,2198,3
1187,4,Enclosure,2007-01-14,2007-04-12,2007-01-14,2007-04-07 00:00:00,1441981,1438713,1602,1639,1
1187,5,Interiors,2007-04-13,2007-07-18,2007-04-13,2007-07-28 00:00:00,1602201,1625594,1842,1851,3
1188,1,Site Prep,2014-03-03,2014-05-10,2014-03-03,2014-05-11 00:00:00,624824,605693,624,613,0
1188,2,Foundation,2014-05-11,2014-07-01,2014-05-11,2014-07-07 00:00:00,1374613,1425646,1249,1323,3
1188,3,Structural,2014-07-02,2014-08-25,2014-07-02,2014-08-22 00:00:00,1749508,1810051,1687,1744,2
1188,4,Enclosure,2014-08-26,2014-11-01,2014-08-26,2014-11-15 00:00:00,1124683,1103419,1249,1243,1
1188,5,Interiors,2014-11-02,2015-01-24,2014-11-02,2015-02-06 00:00:00,1249648,1270249,1437,1349,0
1189,1,Site Prep,2005-08-30,2005-11-27,2005-08-30,2005-12-01 00:00:00,670645,685909,670,680,4
1189,2,Foundation,2005-11-28,2006-02-06,2005-11-28,2006-02-03 00:00:00,1475420,1436474,1341,1336,6
1189,3,Structural,2006-02-07,2006-04-18,2006-02-07,2006-04-13 00:00:00,1877808,1886079,1810,1763,3
1189,4,Enclosure,2006-04-19,2006-07-18,2006-04-19,2006-07-30 00:00:00,1207162,1220610,1341,1313,3
1189,5,Interiors,2006-07-19,2006-09-27,2006-07-19,2006-10-10 00:00:00,1341291,1387404,1542,1519,3
1190,1,Site Prep,2007-10-13,2007-11-19,2007-10-13,2007-11-19 00:00:00,404727,442244,404,402,1
1190,2,Foundation,2007-11-20,2008-01-07,2007-11-20,2008-01-05 00:00:00,890399,929907,809,843,0
1190,3,Structural,2008-01-08,2008-02-15,2008-01-08,2008-02-14 00:00:00,1133235,1171208,1092,1084,2
1190,4,Enclosure,2008-02-16,2008-04-10,2008-02-16,2008-04-11 00:00:00,728508,737688,809,871,1
1190,5,Interiors,2008-04-11,2008-05-31,2008-04-11,2008-06-14 00:00:00,809454,819922,930,905,0
1191,1,Site Prep,2014-09-03,2015-01-15,2014-09-03,2015-01-19 00:00:00,1381600,1456531,1381,1366,2
1191,2,Foundation,2015-01-16,2015-05-27,2015-01-16,2015-06-05 00:00:00,3039521,3233405,2763,2793,1
1191,3,Structural,2015-05-28,2015-10-03,2015-05-28,2015-10-11 00:00:00,3868481,4053263,3730,3774,2
1191,4,Enclosure,2015-10-04,2016-02-08,2015-10-04,2016-02-08 00:00:00,2486880,2681531,2763,2922,0
1191,5,Interiors,2016-02-09,2016-05-22,2016-02-09,2016-05-21 00:00:00,2763201,2778931,3177,3263,2
1192,1,Site Prep,1997-11-21,1998-02-18,1997-11-21,1998-02-22 00:00:00,707713,705968,707,710,0
1192,2,Foundation,1998-02-19,1998-06-09,1998-02-19,1998-06-08 00:00:00,1556970,1647790,1415,1446,0
1192,3,Structural,1998-06-10,1998-09-11,1998-06-10,1998-09-19 00:00:00,1981598,2030489,1910,1867,3
1192,4,Enclosure,1998-09-12,1998-12-31,1998-09-12,1999-01-09 00:00:00,1273885,1313980,1415,1417,0
1192,5,Interiors,1999-01-01,1999-04-18,1999-01-01,1999-04-28 00:00:00,1415427,1444487,1627,1596,0
1193,1,Site Prep,2020-01-18,2020-06-17,2020-01-18,2020-06-14 00:00:00,476727,492297,476,471,4
1193,2,Foundation,2020-06-18,2020-11-12,2020-06-18,2020-11-16 00:00:00,1048800,1084726,953,962,2
1193,3,Structural,2020-11-13,2021-04-25,2020-11-13,2021-04-23 00:00:00,1334836,1438597,1287,1344,1
1193,4,Enclosure,2021-04-26,2021-08-16,2021-04-26,2021-08-19 00:00:00,858109,870721,953,913,1
1193,5,Interiors,2021-08-17,2022-01-18,2021-08-17,2022-01-31 00:00:00,953454,951052,1096,1135,4
1194,1,Site Prep,1998-11-23,1999-04-06,1998-11-23,1999-04-06 00:00:00,749502,807496,749,780,1
1194,2,Foundation,1999-04-07,1999-08-30,1999-04-07,1999-09-03 00:00:00,1648904,1699017,1499,1547,3
1194,3,Structural,1999-08-31,1999-12-27,1999-08-31,1999-12-25 00:00:00,2098606,2180167,2023,2120,0
1194,4,Enclosure,1999-12-28,2000-05-07,1999-12-28,2000-05-15 00:00:00,1349103,1390481,1499,1523,4
1194,5,Interiors,2000-05-08,2000-08-08,2000-05-08,2000-08-12 00:00:00,1499004,1555254,1723,1802,2
1195,1,Site Prep,2009-07-04,2009-10-20,2009-07-04,2009-10-25 00:00:00,688490,664549,688,664,0
1195,2,Foundation,2009-10-21,2010-01-14,2009-10-21,2010-01-24 00:00:00,1514678,1630537,1376,1468,4
1195,3,Structural,2010-01-15,2010-05-09,2010-01-15,2010-05-10 00:00:00,1927772,1941307,1858,1888,3
1195,4,Enclosure,2010-05-10,2010-08-12,2010-05-10,2010-08-18 00:00:00,1239282,1257578,1376,1432,1
1195,5,Interiors,2010-08-13,2010-11-26,2010-08-13,2010-12-09 00:00:00,1376980,1439054,1583,1652,0
1196,1,Site Prep,2013-09-25,2013-12-01,2013-09-25,2013-11-29 00:00:00,1220451,1289246,1220,1258,4
1196,2,Foundation,2013-12-02,2014-01-22,2013-12-02,2014-02-03 00:00:00,2684992,2807678,2440,2524,3
1196,3,Structural,2014-01-23,2014-04-05,2014-01-23,2014-04-14 00:00:00,3417263,3602430,3295,3489,1
1196,4,Enclosure,2014-04-06,2014-06-20,2014-04-06,2014-06-16 00:00:00,2196812,2276017,2440,2438,3
1196,5,Interiors,2014-06-21,2014-08-26,2014-06-21,2014-09-08 00:00:00,2440902,2555965,2807,2837,4
1197,1,Site Prep,2005-02-09,2005-05-12,2005-02-09,2005-05-17 00:00:00,404846,406576,404,423,0
1197,2,Foundation,2005-05-13,2005-09-11,2005-05-13,2005-09-17 00:00:00,890662,926223,809,849,1
1197,3,Structural,2005-09-12,2006-01-09,2005-09-12,2006-01-10 00:00:00,1133570,1185430,1093,1089,1
1197,4,Enclosure,2006-01-10,2006-04-25,2006-01-10,2006-05-08 00:00:00,728724,719421,809,834,0
1197,5,Interiors,2006-04-26,2006-07-30,2006-04-26,2006-08-09 00:00:00,809693,798136,931,915,3
1198,1,Site Prep,2004-03-07,2004-05-07,2004-03-07,2004-05-10 00:00:00,514481,513925,514,517,0
1198,2,Foundation,2004-05-08,2004-07-28,2004-05-08,2004-07-24 00:00:00,1131859,1181483,1028,1044,2
1198,3,Structural,2004-07-29,2004-09-26,2004-07-29,2004-09-24 00:00:00,1440547,1470967,1389,1353,0
1198,4,Enclosure,2004-09-27,2004-12-14,2004-09-27,2004-12-22 00:00:00,926066,977724,1028,1088,1
1198,5,Interiors,2004-12-15,2005-03-11,2004-12-15,2005-03-11 00:00:00,1028962,1084549,1183,1167,2
1199,1,Site Prep,2024-10-28,2024-12-19,2024-10-28,2025-01-01 00:00:00,886873,908523,886,880,0
1199,2,Foundation,2024-12-20,2025-02-06,2024-12-20,2025-02-17 00:00:00,1951120,1971981,1773,1746,1
1199,3,Structural,2025-02-07,2025-04-18,2025-02-07,2025-04-14 00:00:00,2483244,2597193,2394,2404,1
1199,4,Enclosure,2025-04-19,2025-06-14,2025-04-19,2025-06-10 00:00:00,1596371,1571576,1773,1778,1
1199,5,Interiors,2025-06-15,2025-08-09,2025-06-15,2025-08-19 00:00:00,1773746,1805573,2039,2071,4
1200,1,Site Prep,2021-03-05,2021-05-16,2021-03-05,2021-05-21 00:00:00,1322757,1341455,1322,1365,6
1200,2,Foundation,2021-05-17,2021-07-17,2021-05-17,2021-07-12 00:00:00,2910065,3069316,2645,2694,2
1200,3,Structural,2021-07-18,2021-09-06,2021-07-18,2021-09-13 00:00:00,3703719,3758475,3571,3445,1
1200,4,Enclosure,2021-09-07,2021-11-17,2021-09-07,2021-12-01 00:00:00,2380962,2551943,2645,2610,4
1200,5,Interiors,2021-11-18,2022-01-11,2021-11-18,2022-01-24 00:00:00,2645514,2702655,3042,3222,4
1201,1,Site Prep,2013-11-02,2014-01-20,2013-11-02,2014-01-24 00:00:00,643937,620587,643,643,1
1201,2,Foundation,2014-01-21,2014-04-12,2014-01-21,2014-04-13 00:00:00,1416662,1486276,1287,1322,3
1201,3,Structural,2014-04-13,2014-07-05,2014-04-13,2014-07-06 00:00:00,1803025,1859794,1738,1774,8
1201,4,Enclosure,2014-07-06,2014-10-09,2014-07-06,2014-10-13 00:00:00,1159087,1177944,1287,1305,2
1201,5,Interiors,2014-10-10,2015-01-15,2014-10-10,2015-01-29 00:00:00,1287875,1303717,1481,1527,4
1202,1,Site Prep,2024-06-08,2024-08-23,2024-06-08,2024-08-21 00:00:00,1353824,1362103,1353,1393,2
1202,2,Foundation,2024-08-24,2024-11-26,2024-08-24,2024-12-09 00:00:00,2978414,3025214,2707,2801,1
1202,3,Structural,2024-11-27,2025-02-17,2024-11-27,2025-02-27 00:00:00,3790709,4143866,3655,3893,0
1202,4,Enclosure,2025-02-18,2025-05-12,2025-02-18,2025-05-24 00:00:00,2436884,2479532,2707,2886,1
1202,5,Interiors,2025-05-13,2025-08-01,2025-05-13,2025-08-03 00:00:00,2707649,2645476,3113,3233,3
1203,1,Site Prep,2024-06-12,2024-09-14,2024-06-12,,758207,608517,758,670,0
1203,2,Foundation,2024-09-15,2024-12-19,2024-09-15,,1668057,1447057,1516,1422,3
1203,3,Structural,2024-12-20,2025-03-07,2024-12-20,,2122981,1906775,2047,1796,0
1203,4,Enclosure,2025-03-08,2025-07-04,2025-03-08,,1364774,1167061,1516,1302,3
1203,5,Interiors,2025-07-05,2025-10-10,2025-07-05,,1516415,1220821,1743,1553,1
1204,1,Site Prep,2021-10-21,2022-02-25,2021-10-21,2022-03-06 00:00:00,977565,1040412,977,991,0
1204,2,Foundation,2022-02-26,2022-06-01,2022-02-26,2022-06-15 00:00:00,2150644,2260543,1955,1921,0
1204,3,Structural,2022-06-02,2022-09-27,2022-06-02,2022-10-04 00:00:00,2737183,2758213,2639,2856,0
1204,4,Enclosure,2022-09-28,2023-02-24,2022-09-28,2023-02-27 00:00:00,1759618,1824655,1955,1999,2
1204,5,Interiors,2023-02-25,2023-06-21,2023-02-25,2023-06-19 00:00:00,1955131,2109261,2248,2292,0
1205,1,Site Prep,2015-12-14,2016-02-25,2015-12-14,2016-02-27 00:00:00,554482,565830,554,554,1
1205,2,Foundation,2016-02-26,2016-04-28,2016-02-26,2016-05-08 00:00:00,1219861,1284267,1108,1098,0
1205,3,Structural,2016-04-29,2016-07-27,2016-04-29,2016-08-08 00:00:00,1552551,1607425,1497,1496,3
1205,4,Enclosure,2016-07-28,2016-10-16,2016-07-28,2016-10-28 00:00:00,998068,1001429,1108,1145,5
1205,5,Interiors,2016-10-17,2017-01-09,2016-10-17,2017-01-19 00:00:00,1108965,1172657,1275,1357,5
1206,1,Site Prep,1998-04-28,1998-07-11,1998-04-28,1998-07-09 00:00:00,1311185,1300364,1311,1360,1
1206,2,Foundation,1998-07-12,1998-09-01,1998-07-12,1998-09-04 00:00:00,2884608,3029218,2622,2749,2
1206,3,Structural,1998-09-02,1998-11-12,1998-09-02,1998-11-22 00:00:00,3671320,3717818,3540,3634,1
1206,4,Enclosure,1998-11-13,1999-01-03,1998-11-13,1999-01-05 00:00:00,2360134,2422833,2622,2649,2
1206,5,Interiors,1999-01-04,1999-03-14,1999-01-04,1999-03-13 00:00:00,2622371,2709546,3015,3040,2
1207,1,Site Prep,2014-06-20,2014-08-30,2014-06-20,2014-09-08 00:00:00,1183666,1291946,1183,1242,3
1207,2,Foundation,2014-08-31,2014-12-02,2014-08-31,2014-12-02 00:00:00,2604065,2718805,2367,2325,0
1207,3,Structural,2014-12-03,2015-02-12,2014-12-03,2015-02-23 00:00:00,3314265,3490027,3195,3108,1
1207,4,Enclosure,2015-02-13,2015-05-22,2015-02-13,2015-05-28 00:00:00,2130599,2316580,2367,2422,1
1207,5,Interiors,2015-05-23,2015-08-24,2015-05-23,2015-08-28 00:00:00,2367332,2408339,2722,2762,4
1208,1,Site Prep,2019-08-08,2019-11-10,2019-08-08,2019-11-11 00:00:00,1241168,1253011,1241,1270,2
1208,2,Foundation,2019-11-11,2020-02-11,2019-11-11,2020-02-23 00:00:00,2730571,2878282,2482,2532,0
1208,3,Structural,2020-02-12,2020-06-23,2020-02-12,2020-07-01 00:00:00,3475272,3615824,3351,3627,1
1208,4,Enclosure,2020-06-24,2020-10-20,2020-06-24,2020-10-15 00:00:00,2234103,2370413,2482,2503,3
1208,5,Interiors,2020-10-21,2021-02-26,2020-10-21,2021-02-24 00:00:00,2482337,2561258,2854,2901,5
1209,1,Site Prep,2000-09-24,2001-01-31,2000-09-24,2001-02-13 00:00:00,1037703,1079373,1037,1115,0
1209,2,Foundation,2001-02-01,2001-06-07,2001-02-01,2001-06-02 00:00:00,2282948,2318091,2075,2085,1
1209,3,Structural,2001-06-08,2001-11-19,2001-06-08,2001-11-22 00:00:00,2905570,2873806,2801,2917,0
1209,4,Enclosure,2001-11-20,2002-03-07,2001-11-20,2002-03-16 00:00:00,1867867,1911095,2075,2114,3
1209,5,Interiors,2002-03-08,2002-07-16,2002-03-08,2002-07-24 00:00:00,2075407,2207943,2386,2389,3
1210,1,Site Prep,1999-08-22,1999-11-02,1999-08-22,1999-11-09 00:00:00,965630,1018154,965,991,0
1210,2,Foundation,1999-11-03,2000-02-08,1999-11-03,2000-02-19 00:00:00,2124387,2097723,1931,1839,1
1210,3,Structural,2000-02-09,2000-04-23,2000-02-09,2000-04-30 00:00:00,2703765,2866231,2607,2756,0
1210,4,Enclosure,2000-04-24,2000-08-12,2000-04-24,2000-08-22 00:00:00,1738135,1756404,1931,2040,0
1210,5,Interiors,2000-08-13,2000-10-27,2000-08-13,2000-10-27 00:00:00,1931261,1932367,2220,2291,0
1211,1,Site Prep,2017-08-05,2017-10-16,2017-08-05,2017-10-30 00:00:00,1054945,1080113,1054,1057,4
1211,2,Foundation,2017-10-17,2018-01-19,2017-10-17,2018-01-27 00:00:00,2320880,2495361,2109,2071,3
1211,3,Structural,2018-01-20,2018-04-04,2018-01-20,2018-04-08 00:00:00,2953848,3004165,2848,2906,1
1211,4,Enclosure,2018-04-05,2018-07-26,2018-04-05,2018-07-30 00:00:00,1898902,2027670,2109,2129,0
1211,5,Interiors,2018-07-27,2018-11-16,2018-07-27,2018-11-28 00:00:00,2109891,2185729,2426,2442,4
1212,1,Site Prep,2000-05-19,2000-07-22,2000-05-19,2000-07-31 00:00:00,1381188,1424128,1381,1470,1
1212,2,Foundation,2000-07-23,2000-10-01,2000-07-23,2000-10-11 00:00:00,3038615,3020840,2762,2785,1
1212,3,Structural,2000-10-02,2000-12-30,2000-10-02,2001-01-09 00:00:00,3867328,3894705,3729,3608,3
1212,4,Enclosure,2000-12-31,2001-03-13,2000-12-31,2001-03-26 00:00:00,2486139,2679858,2762,2835,0
1212,5,Interiors,2001-03-14,2001-05-07,2001-03-14,2001-05-17 00:00:00,2762377,2890453,3176,3195,0
1213,1,Site Prep,2008-06-18,2008-09-27,2008-06-18,2008-10-02 00:00:00,1469041,1471435,1469,1550,7
1213,2,Foundation,2008-09-28,2009-01-16,2008-09-28,2009-01-16 00:00:00,3231891,3163924,2938,2981,1
1213,3,Structural,2009-01-17,2009-05-16,2009-01-17,2009-05-25 00:00:00,4113315,4197140,3966,4071,1
