project_id,phase_id,supplier,item,qty,planned_cost,actual_cost,delivery_date,delivery_delay_days
1140,5,RapidSupply,Lumber,26,15313,24788,2014-01-25,5
1140,5,MetroBuild,Concrete,77,13339,14279,2014-01-25,5
1141,1,Cascade Steel,Lumber,70,10450,14031,2022-09-14,3
1141,1,RapidSupply,Concrete,81,20870,22487,2022-09-14,0
1141,2,MetroBuild,Steel,72,11581,19477,2023-02-18,1
1141,2,RapidSupply,Lumber,88,21958,18462,2023-02-18,0
1141,3,MetroBuild,Lumber,70,23341,25186,2023-07-10,1
1141,3,Cascade Steel,Steel,62,20217,19621,2023-07-10,0
1141,4,RapidSupply,Concrete,50,23455,21230,2023-12-03,0
1141,4,RapidSupply,Concrete,78,21166,9815,2023-12-03,4
1141,5,MetroBuild,Lumber,66,21980,17168,2024-04-01,4
1141,5,MetroBuild,Steel,95,12332,27855,2024-04-01,0
1142,1,Cascade Steel,Steel,96,13329,11456,2007-04-26,0
1142,1,RapidSupply,Lumber,73,22753,27848,2007-04-26,4
1142,2,Cascade Steel,Steel,99,9379,16953,2007-08-08,1
1142,2,NorthStar Materials,Concrete,93,17329,21092,2007-08-08,0
1142,3,RapidSupply,Lumber,85,11204,19278,2007-10-23,0
1142,3,MetroBuild,Steel,26,11746,27021,2007-10-23,4
1142,4,RapidSupply,Steel,97,11904,27770,2008-02-11,5
1142,4,NorthStar Materials,Steel,92,21541,17358,2008-02-11,0
1142,5,RapidSupply,Steel,80,9303,21316,2008-05-21,4
1142,5,RapidSupply,Steel,59,10207,11487,2008-05-21,3
1143,1,Cascade Steel,Steel,96,22919,13314,2005-11-08,3
1143,1,Cascade Steel,Steel,85,12653,19241,2005-11-08,4
1143,2,RapidSupply,Steel,31,21868,17956,2006-02-28,2
1143,2,Cascade Steel,Concrete,56,12397,13173,2006-02-28,4
1143,3,NorthStar Materials,Lumber,93,19237,26041,2006-06-03,3
1143,3,RapidSupply,Steel,34,12011,12157,2006-06-03,3
1143,4,Cascade Steel,Concrete,68,24985,9233,2006-09-28,0
1143,4,Cascade Steel,Lumber,51,20473,27007,2006-09-28,3
1143,5,RapidSupply,Lumber,41,11400,17843,2007-01-07,4
1143,5,Cascade Steel,Concrete,54,8782,13697,2007-01-07,3
1144,1,RapidSupply,Steel,99,23157,18141,2012-03-24,3
1144,1,MetroBuild,Lumber,61,22196,24287,2012-03-24,4
1144,2,Cascade Steel,Concrete,71,20846,9007,2012-06-10,1
1144,2,RapidSupply,Steel,66,22839,14100,2012-06-10,0
1144,3,NorthStar Materials,Steel,45,12969,11007,2012-09-09,0
1144,3,MetroBuild,Concrete,86,15287,14331,2012-09-09,0
1144,4,NorthStar Materials,Steel,82,12181,24277,2012-12-26,2
1144,4,Cascade Steel,Lumber,28,20778,11493,2012-12-26,3
1144,5,MetroBuild,Steel,80,16663,25122,2013-03-16,0
1144,5,Cascade Steel,Lumber,26,9363,11121,2013-03-16,1
1145,1,Cascade Steel,Concrete,42,19406,11143,2018-10-10,3
1145,1,Cascade Steel,Concrete,39,22762,16956,2018-10-10,0
1145,2,RapidSupply,Steel,49,8500,18352,2019-02-02,3
1145,2,MetroBuild,Concrete,85,20394,17849,2019-02-02,0
1145,3,MetroBuild,Concrete,68,22636,16083,2019-05-29,3
1145,3,Cascade Steel,Steel,48,22335,8959,2019-05-29,3
1145,4,Cascade Steel,Steel,25,10591,21953,2019-10-05,2
1145,4,Cascade Steel,Concrete,26,20044,9532,2019-10-05,4
1145,5,MetroBuild,Steel,21,18223,24721,2020-02-26,3
1145,5,RapidSupply,Lumber,21,8409,23989,2020-02-26,0
1146,1,Cascade Steel,Lumber,37,19488,9425,2017-10-23,2
1146,1,Cascade Steel,Lumber,50,23816,12948,2017-10-23,2
1146,2,Cascade Steel,Lumber,29,13575,16937,2018-01-27,3
1146,2,MetroBuild,Steel,20,24922,20358,2018-01-27,1
1146,3,MetroBuild,Steel,97,12731,20419,2018-05-16,2
1146,3,RapidSupply,Steel,85,21474,13181,2018-05-16,4
1146,4,MetroBuild,Steel,23,17108,13136,2018-08-03,0
1146,4,NorthStar Materials,Concrete,67,21260,27336,2018-08-03,2
1146,5,RapidSupply,Steel,90,16385,23019,2018-10-24,5
1146,5,RapidSupply,Steel,63,18022,13384,2018-10-24,3
1147,1,Cascade Steel,Concrete,71,11515,24207,2005-03-16,0
1147,1,RapidSupply,Concrete,26,12439,10385,2005-03-16,2
1147,2,Cascade Steel,Lumber,25,18574,23907,2005-07-10,1
1147,2,MetroBuild,Lumber,81,10976,25634,2005-07-10,4
1147,3,RapidSupply,Steel,67,12515,12284,2005-10-24,0
1147,3,MetroBuild,Lumber,85,10325,13948,2005-10-24,1
1147,4,MetroBuild,Steel,94,20163,27499,2006-01-12,5
1147,4,NorthStar Materials,Concrete,44,12302,13885,2006-01-12,1
1147,5,NorthStar Materials,Concrete,59,13673,19350,2006-05-07,2
1147,5,Cascade Steel,Lumber,85,16804,19922,2006-05-07,1
1148,1,Cascade Steel,Concrete,56,12036,11168,2010-11-18,3
1148,1,NorthStar Materials,Concrete,27,10527,24972,2010-11-18,3
1148,2,RapidSupply,Concrete,21,19968,15825,2011-02-20,5
1148,2,MetroBuild,Steel,34,22770,17407,2011-02-20,0
1148,3,RapidSupply,Concrete,24,12229,26961,2011-06-10,4
1148,3,MetroBuild,Concrete,22,10916,17949,2011-06-10,0
1148,4,Cascade Steel,Lumber,46,20821,15493,2011-11-04,3
1148,4,MetroBuild,Concrete,75,14745,22940,2011-11-04,1
1148,5,Cascade Steel,Lumber,96,17366,24571,2012-02-08,3
1148,5,RapidSupply,Lumber,35,12653,16167,2012-02-08,0
1149,1,Cascade Steel,Lumber,65,18416,9512,1997-11-28,4
1149,1,MetroBuild,Concrete,42,19703,14697,1997-11-28,5
1149,2,Cascade Steel,Lumber,51,24482,23707,1998-01-25,5
1149,2,NorthStar Materials,Concrete,31,24249,15206,1998-01-25,0
1149,3,Cascade Steel,Concrete,33,20192,15526,1998-04-03,5
1149,3,RapidSupply,Concrete,55,14195,15068,1998-04-03,5
1149,4,RapidSupply,Lumber,42,20713,13016,1998-05-22,4
1149,4,RapidSupply,Concrete,35,18399,26225,1998-05-22,4
1149,5,NorthStar Materials,Steel,33,10476,27650,1998-07-21,3
1149,5,NorthStar Materials,Steel,93,11390,14928,1998-07-21,0
1150,1,Cascade Steel,Lumber,23,10022,12300,1998-06-21,5
1150,1,NorthStar Materials,Concrete,36,19067,18112,1998-06-21,3
1150,2,Cascade Steel,Concrete,26,8296,8554,1998-10-17,0
1150,2,MetroBuild,Lumber,57,10622,22957,1998-10-17,4
1150,3,RapidSupply,Concrete,94,24687,15631,1999-01-06,5
1150,3,RapidSupply,Lumber,92,14384,10351,1999-01-06,0
1150,4,RapidSupply,Lumber,73,9692,11730,1999-04-24,0
1150,4,MetroBuild,Steel,85,23614,27177,1999-04-24,1
1150,5,MetroBuild,Concrete,65,19587,8839,1999-07-08,0
1150,5,NorthStar Materials,Steel,82,10163,26412,1999-07-08,4
1151,1,NorthStar Materials,Steel,95,18395,19345,2019-05-19,1
1151,1,RapidSupply,Steel,25,10567,27747,2019-05-19,2
1151,2,NorthStar Materials,Steel,65,21739,8885,2019-07-15,2
1151,2,Cascade Steel,Steel,85,21189,12507,2019-07-15,2
1151,3,NorthStar Materials,Concrete,78,19880,26302,2019-09-28,2
1151,3,Cascade Steel,Concrete,20,12992,22074,2019-09-28,1
1151,4,RapidSupply,Concrete,48,9829,19877,2019-11-27,0
1151,4,Cascade Steel,Lumber,80,13035,17180,2019-11-27,0
1151,5,NorthStar Materials,Steel,44,15250,16687,2020-01-31,5
1151,5,RapidSupply,Steel,54,18633,8519,2020-01-31,2
1152,1,RapidSupply,Steel,52,18682,24752,2005-01-12,1
1152,1,NorthStar Materials,Concrete,47,12743,15493,2005-01-12,3
1152,2,NorthStar Materials,Steel,60,24987,12672,2005-05-23,0
1152,2,RapidSupply,Lumber,20,9192,17064,2005-05-23,1
1152,3,NorthStar Materials,Steel,25,13712,25425,2005-10-03,0
1152,3,NorthStar Materials,Lumber,89,14781,20446,2005-10-03,4
1152,4,Cascade Steel,Concrete,57,17764,8736,2006-03-09,0
1152,4,Cascade Steel,Steel,82,15699,16647,2006-03-09,2
1152,5,MetroBuild,Concrete,29,16090,15075,2006-07-21,0
1152,5,RapidSupply,Lumber,25,14416,20560,2006-07-21,5
1153,1,NorthStar Materials,Lumber,30,15105,27438,2002-08-20,3
1153,1,MetroBuild,Steel,54,24182,21375,2002-08-20,3
1153,2,Cascade Steel,Lumber,80,18239,12104,2002-11-30,0
1153,2,NorthStar Materials,Lumber,21,11549,11791,2002-11-30,4
1153,3,Cascade Steel,Lumber,34,8080,15629,2003-03-08,4
1153,3,MetroBuild,Steel,68,21326,18493,2003-03-08,5
1153,4,RapidSupply,Concrete,65,21029,19662,2003-07-03,1
1153,4,Cascade Steel,Steel,42,24958,13053,2003-07-03,4
1153,5,MetroBuild,Lumber,23,11564,8841,2003-10-04,0
1153,5,MetroBuild,Lumber,32,21389,23996,2003-10-04,0
1154,1,Cascade Steel,Lumber,88,12168,11844,2012-01-07,5
1154,1,MetroBuild,Lumber,83,17255,25235,2012-01-07,3
1154,2,MetroBuild,Concrete,97,13118,23721,2012-04-13,5
1154,2,MetroBuild,Steel,56,23118,21852,2012-04-13,0
1154,3,RapidSupply,Concrete,43,23900,13852,2012-07-23,4
1154,3,RapidSupply,Steel,64,8647,24113,2012-07-23,0
1154,4,MetroBuild,Concrete,41,9128,14125,2012-11-06,2
1154,4,Cascade Steel,Concrete,60,21240,23491,2012-11-06,3
1154,5,Cascade Steel,Steel,51,22954,15030,2013-02-12,4
1154,5,RapidSupply,Steel,54,23427,20593,2013-02-12,5
1155,1,RapidSupply,Steel,32,12780,14913,2014-01-18,1
1155,1,RapidSupply,Steel,63,14231,11549,2014-01-18,5
1155,2,Cascade Steel,Steel,25,16248,14753,2014-06-23,0
1155,2,Cascade Steel,Lumber,69,24073,23989,2014-06-23,0
1155,3,NorthStar Materials,Concrete,28,23406,13990,2014-12-07,2
1155,3,MetroBuild,Lumber,99,11090,20460,2014-12-07,0
1155,4,RapidSupply,Lumber,65,24806,12200,2015-04-19,0
1155,4,RapidSupply,Lumber,52,21958,16761,2015-04-19,5
1155,5,Cascade Steel,Steel,86,22294,21005,2015-10-15,2
1155,5,MetroBuild,Steel,87,24983,26282,2015-10-15,4
1156,1,NorthStar Materials,Lumber,75,17040,27103,2017-08-19,1
1156,1,NorthStar Materials,Steel,28,21885,24319,2017-08-19,0
1156,2,NorthStar Materials,Steel,70,17823,11055,2017-11-10,1
1156,2,Cascade Steel,Concrete,99,21740,21502,2017-11-10,3
1156,3,RapidSupply,Lumber,86,19310,18861,2018-02-16,0
1156,3,RapidSupply,Steel,90,23307,23798,2018-02-16,1
1156,4,NorthStar Materials,Steel,79,8790,25754,2018-06-07,0
1156,4,RapidSupply,Lumber,90,16928,13035,2018-06-07,5
1156,5,Cascade Steel,Lumber,79,18591,13741,2018-08-14,0
1156,5,RapidSupply,Lumber,41,13770,20690,2018-08-14,5
1157,1,MetroBuild,Concrete,86,19786,13045,2009-05-29,4
1157,1,RapidSupply,Lumber,50,14677,14326,2009-05-29,0
1157,2,Cascade Steel,Concrete,88,18436,13328,2009-08-06,2
1157,2,RapidSupply,Lumber,91,14539,17812,2009-08-06,5
1157,3,NorthStar Materials,Concrete,78,20074,26048,2009-10-04,1
1157,3,RapidSupply,Concrete,55,15669,15089,2009-10-04,3
1157,4,NorthStar Materials,Concrete,33,20180,11845,2010-01-05,1
1157,4,RapidSupply,Lumber,46,12902,26489,2010-01-05,0
1157,5,Cascade Steel,Steel,81,17226,26132,2010-03-04,3
1157,5,Cascade Steel,Lumber,76,24459,21864,2010-03-04,2
1158,1,NorthStar Materials,Lumber,55,17916,18719,2003-09-08,5
1158,1,Cascade Steel,Concrete,23,11255,23346,2003-09-08,3
1158,2,RapidSupply,Lumber,33,24861,20711,2003-12-18,3
1158,2,Cascade Steel,Lumber,42,24857,13981,2003-12-18,3
1158,3,RapidSupply,Concrete,27,15069,20398,2004-04-17,1
1158,3,NorthStar Materials,Concrete,46,18640,26942,2004-04-17,4
1158,4,MetroBuild,Steel,50,15052,10479,2004-07-20,4
1158,4,NorthStar Materials,Lumber,52,21374,8928,2004-07-20,2
1158,5,Cascade Steel,Lumber,62,8988,20861,2004-11-11,5
1158,5,RapidSupply,Steel,98,11782,24088,2004-11-11,1
1159,1,Cascade Steel,Steel,57,21325,22681,2004-11-22,0
1159,1,Cascade Steel,Concrete,78,22447,25748,2004-11-22,5
1159,2,MetroBuild,Concrete,35,18123,15468,2005-03-26,5
1159,2,Cascade Steel,Concrete,26,22017,21765,2005-03-26,0
1159,3,Cascade Steel,Lumber,39,9864,21171,2005-07-22,3
1159,3,RapidSupply,Steel,50,13291,17646,2005-07-22,2
1159,4,MetroBuild,Concrete,66,9715,18021,2005-11-30,0
1159,4,MetroBuild,Steel,58,18128,20238,2005-11-30,1
1159,5,NorthStar Materials,Steel,73,10137,9042,2006-04-20,0
1159,5,NorthStar Materials,Lumber,90,24841,25723,2006-04-20,1
1160,1,NorthStar Materials,Concrete,68,21220,15011,2003-10-03,4
1160,1,Cascade Steel,Concrete,86,24852,26584,2003-10-03,5
1160,2,MetroBuild,Steel,56,22795,27149,2004-02-10,3
1160,2,RapidSupply,Steel,59,9473,19537,2004-02-10,5
1160,3,MetroBuild,Concrete,66,15395,26888,2004-07-01,4
1160,3,MetroBuild,Steel,39,24243,14231,2004-07-01,3
1160,4,Cascade Steel,Concrete,95,8685,17071,2004-11-11,3
1160,4,MetroBuild,Concrete,30,12671,23160,2004-11-11,1
1160,5,MetroBuild,Concrete,56,23861,21962,2005-03-07,0
1160,5,Cascade Steel,Steel,59,15598,10524,2005-03-07,5
1161,1,RapidSupply,Concrete,43,16480,18041,1998-07-05,1
1161,1,MetroBuild,Steel,29,15017,27824,1998-07-05,2
1161,2,NorthStar Materials,Lumber,64,14950,18011,1998-08-25,3
1161,2,MetroBuild,Concrete,36,24307,27806,1998-08-25,4
1161,3,RapidSupply,Concrete,20,10652,22758,1998-10-28,5
1161,3,RapidSupply,Steel,93,17512,16546,1998-10-28,5
1161,4,NorthStar Materials,Lumber,69,14924,27557,1998-12-25,5
1161,4,MetroBuild,Steel,46,15822,18682,1998-12-25,3
1161,5,RapidSupply,Concrete,70,10445,22602,1999-02-21,3
1161,5,MetroBuild,Concrete,79,18931,15963,1999-02-21,1
1162,1,Cascade Steel,Concrete,63,14100,20546,2016-05-10,4
1162,1,Cascade Steel,Lumber,39,16887,15054,2016-05-10,3
1162,2,MetroBuild,Lumber,39,9698,27474,2016-09-13,0
1162,2,NorthStar Materials,Concrete,74,8206,25644,2016-09-13,2
1162,3,MetroBuild,Steel,36,22007,11868,2016-12-16,4
1162,3,MetroBuild,Concrete,35,18035,15031,2016-12-16,4
1162,4,RapidSupply,Lumber,89,13799,12641,2017-05-01,5
1162,4,Cascade Steel,Lumber,42,10547,25183,2017-05-01,3
1162,5,RapidSupply,Steel,74,11302,8827,2017-08-27,5
1162,5,Cascade Steel,Concrete,79,22287,11460,2017-08-27,2
1163,1,RapidSupply,Lumber,70,21996,24154,2010-02-17,5
1163,1,RapidSupply,Lumber,72,23843,25117,2010-02-17,4
1163,2,NorthStar Materials,Lumber,30,11527,27719,2010-04-16,3
1163,2,Cascade Steel,Lumber,68,18409,10680,2010-04-16,1
1163,3,MetroBuild,Concrete,60,14247,14793,2010-06-27,3
1163,3,RapidSupply,Steel,92,18849,23115,2010-06-27,2
1163,4,RapidSupply,Concrete,66,22464,15665,2010-09-07,2
1163,4,NorthStar Materials,Lumber,27,14355,10043,2010-09-07,4
1163,5,MetroBuild,Lumber,73,23688,17203,2010-11-22,5
1163,5,NorthStar Materials,Concrete,30,20887,18968,2010-11-22,5
1164,1,NorthStar Materials,Lumber,40,8769,24979,2015-03-21,3
1164,1,RapidSupply,Lumber,45,14732,26965,2015-03-21,4
1164,2,MetroBuild,Steel,53,15047,16588,2015-07-17,3
1164,2,RapidSupply,Steel,68,18592,26395,2015-07-17,3
1164,3,RapidSupply,Lumber,27,21996,14583,2015-11-09,0
1164,3,Cascade Steel,Concrete,92,20091,25655,2015-11-09,0
1164,4,NorthStar Materials,Steel,22,12497,23702,2016-02-27,5
1164,4,RapidSupply,Steel,32,11905,20392,2016-02-27,3
1164,5,Cascade Steel,Lumber,59,15752,16053,2016-06-29,2
1164,5,NorthStar Materials,Lumber,48,21462,13009,2016-06-29,5
1165,1,NorthStar Materials,Concrete,64,18435,18715,1999-12-06,3
1165,1,NorthStar Materials,Concrete,82,10875,15512,1999-12-06,2
1165,2,MetroBuild,Lumber,48,16070,26102,2000-03-11,5
1165,2,MetroBuild,Lumber,36,13261,13227,2000-03-11,1
1165,3,RapidSupply,Steel,63,24931,20741,2000-07-24,5
1165,3,RapidSupply,Steel,22,24388,27324,2000-07-24,0
1165,4,RapidSupply,Concrete,46,24627,14198,2000-10-26,1
1165,4,Cascade Steel,Steel,34,24520,16428,2000-10-26,3
1165,5,RapidSupply,Concrete,79,9862,19841,2001-02-24,5
1165,5,NorthStar Materials,Steel,65,14658,22355,2001-02-24,1
1166,1,NorthStar Materials,Concrete,92,16185,21313,2022-03-12,0
1166,1,NorthStar Materials,Concrete,83,9574,14080,2022-03-12,3
1166,2,MetroBuild,Concrete,68,19779,8647,2022-07-18,4
1166,2,NorthStar Materials,Steel,51,20378,9381,2022-07-18,4
1166,3,MetroBuild,Lumber,90,9781,12167,2022-10-22,5
1166,3,MetroBuild,Concrete,42,20130,10763,2022-10-22,1
1166,4,NorthStar Materials,Steel,92,11264,20061,2023-02-14,3
1166,4,NorthStar Materials,Concrete,26,22865,14591,2023-02-14,0
1166,5,NorthStar Materials,Lumber,69,21528,18888,2023-05-05,5
1166,5,MetroBuild,Concrete,99,20159,22669,2023-05-05,3
1167,1,MetroBuild,Lumber,34,21769,19755,2007-08-28,2
1167,1,Cascade Steel,Lumber,89,9935,25948,2007-08-28,1
1167,2,MetroBuild,Steel,34,15625,25890,2007-11-19,3
1167,2,NorthStar Materials,Steel,49,10775,10460,2007-11-19,4
1167,3,NorthStar Materials,Steel,33,9610,27007,2008-03-08,5
1167,3,RapidSupply,Lumber,62,10826,17323,2008-03-08,4
1167,4,MetroBuild,Concrete,41,18441,12933,2008-07-09,5
1167,4,MetroBuild,Concrete,79,22030,25075,2008-07-09,0
1167,5,NorthStar Materials,Concrete,81,10556,17476,2008-10-01,2
1167,5,MetroBuild,Steel,66,17077,11641,2008-10-01,1
1168,1,MetroBuild,Lumber,57,22601,18094,1998-07-03,0
1168,1,Cascade Steel,Steel,97,22107,17225,1998-07-03,0
1168,2,RapidSupply,Concrete,40,17736,12093,1998-09-25,5
1168,2,MetroBuild,Steel,82,19960,19706,1998-09-25,5
1168,3,RapidSupply,Steel,52,20651,20683,1998-12-13,1
1168,3,Cascade Steel,Steel,99,9547,24217,1998-12-13,0
1168,4,Cascade Steel,Concrete,87,21009,18044,1999-03-03,0
1168,4,NorthStar Materials,Lumber,57,23305,19981,1999-03-03,0
1168,5,NorthStar Materials,Lumber,48,17626,24972,1999-06-08,4
1168,5,NorthStar Materials,Lumber,47,22270,9489,1999-06-08,4
1169,1,RapidSupply,Concrete,24,17398,20350,2022-01-14,4
1169,1,MetroBuild,Steel,41,11529,22998,2022-01-14,0
1169,2,MetroBuild,Lumber,94,13421,24266,2022-05-11,1
1169,2,NorthStar Materials,Steel,76,8910,24043,2022-05-11,3
1169,3,MetroBuild,Lumber,63,22891,14281,2022-08-02,5
1169,3,RapidSupply,Steel,75,9767,19723,2022-08-02,4
1169,4,RapidSupply,Lumber,98,13642,19015,2022-11-24,2
1169,4,NorthStar Materials,Steel,90,22016,24601,2022-11-24,3
1169,5,NorthStar Materials,Steel,65,13836,25345,2023-02-07,3
1169,5,NorthStar Materials,Lumber,69,12397,27768,2023-02-07,4
1170,1,Cascade Steel,Concrete,77,17206,24534,2014-09-08,4
1170,1,NorthStar Materials,Concrete,81,19634,26083,2014-09-08,1
1170,2,NorthStar Materials,Lumber,97,12378,27182,2014-12-11,2
1170,2,RapidSupply,Steel,95,10833,24431,2014-12-11,5
1170,3,RapidSupply,Steel,74,19988,23498,2015-03-15,0
1170,3,RapidSupply,Lumber,90,10085,10777,2015-03-15,0
1170,4,MetroBuild,Lumber,73,20595,18287,2015-06-14,3
1170,4,RapidSupply,Lumber,69,20643,24830,2015-06-14,3
1170,5,RapidSupply,Concrete,26,9767,11414,2015-09-14,2
1170,5,MetroBuild,Steel,77,24119,20267,2015-09-14,5
1171,1,MetroBuild,Concrete,26,22807,9946,2011-04-20,0
1171,1,Cascade Steel,Concrete,91,18627,9929,2011-04-20,1
1171,2,NorthStar Materials,Concrete,26,22221,26703,2011-07-10,0
1171,2,MetroBuild,Concrete,58,12004,24233,2011-07-10,2
1171,3,Cascade Steel,Steel,59,14065,14906,2011-09-22,1
1171,3,RapidSupply,Concrete,76,20762,9789,2011-09-22,5
1171,4,MetroBuild,Lumber,21,22065,19880,2011-12-25,3
1171,4,MetroBuild,Concrete,59,10156,18480,2011-12-25,0
1171,5,NorthStar Materials,Concrete,44,9934,12686,2012-04-01,2
1171,5,NorthStar Materials,Lumber,33,14513,19968,2012-04-01,3
1172,1,NorthStar Materials,Lumber,96,18335,23328,2012-11-20,0
1172,1,RapidSupply,Lumber,35,8768,24017,2012-11-20,4
1172,2,NorthStar Materials,Lumber,91,13621,24063,2013-02-11,2
1172,2,Cascade Steel,Lumber,63,24780,20369,2013-02-11,2
1172,3,NorthStar Materials,Lumber,35,16922,19682,2013-05-29,2
1172,3,MetroBuild,Lumber,22,11654,8673,2013-05-29,1
1172,4,MetroBuild,Lumber,27,21337,9785,2013-09-19,4
1172,4,RapidSupply,Steel,62,13421,23422,2013-09-19,0
1172,5,Cascade Steel,Steel,38,23958,14379,2013-12-06,3
1172,5,NorthStar Materials,Concrete,92,13821,18864,2013-12-06,5
1173,1,MetroBuild,Steel,91,13398,19514,2011-09-15,4
1173,1,Cascade Steel,Steel,29,10888,27179,2011-09-15,1
1173,2,MetroBuild,Steel,56,21968,26316,2012-02-14,0
1173,2,RapidSupply,Concrete,31,19119,26575,2012-02-14,0
1173,3,RapidSupply,Lumber,73,18935,16883,2012-06-24,3
1173,3,NorthStar Materials,Lumber,92,16683,17555,2012-06-24,1
1173,4,NorthStar Materials,Concrete,23,12349,18048,2012-11-23,5
1173,4,MetroBuild,Concrete,66,10906,8681,2012-11-23,3
1173,5,NorthStar Materials,Lumber,28,12070,22399,2013-04-06,0
1173,5,MetroBuild,Lumber,75,13763,18952,2013-04-06,4
1174,1,Cascade Steel,Steel,87,16078,20584,2000-06-10,3
1174,1,RapidSupply,Concrete,21,19181,23534,2000-06-10,3
1174,2,NorthStar Materials,Concrete,82,14264,19179,2000-09-21,4
1174,2,NorthStar Materials,Concrete,73,24046,9435,2000-09-21,2
1174,3,NorthStar Materials,Concrete,52,9930,21849,2001-01-13,2
1174,3,RapidSupply,Steel,90,23944,16510,2001-01-13,1
1174,4,Cascade Steel,Concrete,66,16213,10959,2001-05-05,5
1174,4,NorthStar Materials,Steel,81,12422,15126,2001-05-05,2
1174,5,Cascade Steel,Steel,74,19406,10195,2001-08-13,3
1174,5,MetroBuild,Lumber,47,24412,13480,2001-08-13,5
1175,1,RapidSupply,Lumber,54,11935,9547,2008-01-01,5
1175,1,MetroBuild,Steel,22,10388,14757,2008-01-01,3
1175,2,Cascade Steel,Lumber,49,13847,11570,2008-03-01,1
1175,2,MetroBuild,Lumber,22,13760,27096,2008-03-01,3
1175,3,MetroBuild,Concrete,21,17016,22017,2008-05-01,3
1175,3,MetroBuild,Steel,66,20430,19152,2008-05-01,2
1175,4,MetroBuild,Steel,84,11634,12112,2008-06-27,4
1175,4,Cascade Steel,Concrete,65,9055,9711,2008-06-27,1
1175,5,NorthStar Materials,Steel,79,24623,26014,2008-09-02,5
1175,5,RapidSupply,Steel,20,16759,11192,2008-09-02,4
1176,1,Cascade Steel,Steel,35,21100,20976,2017-11-21,5
1176,1,RapidSupply,Concrete,25,13943,21228,2017-11-21,1
1176,2,RapidSupply,Steel,92,19889,25601,2018-02-22,3
1176,2,RapidSupply,Concrete,31,19339,13502,2018-02-22,5
1176,3,NorthStar Materials,Lumber,98,10826,22096,2018-05-05,3
1176,3,RapidSupply,Lumber,71,9065,17856,2018-05-05,4
1176,4,Cascade Steel,Concrete,54,11762,18661,2018-07-21,4
1176,4,RapidSupply,Lumber,22,18904,11404,2018-07-21,4
1176,5,NorthStar Materials,Steel,95,9502,21816,2018-09-23,5
1176,5,MetroBuild,Steel,87,16424,17180,2018-09-23,1
1177,1,RapidSupply,Concrete,91,12929,25948,2005-12-03,0
1177,1,Cascade Steel,Lumber,45,18040,24349,2005-12-03,2
1177,2,MetroBuild,Steel,60,13560,17322,2006-03-30,4
1177,2,NorthStar Materials,Lumber,59,17652,12110,2006-03-30,4
1177,3,Cascade Steel,Concrete,80,20259,16237,2006-08-08,3
1177,3,MetroBuild,Concrete,93,9484,24083,2006-08-08,1
1177,4,NorthStar Materials,Concrete,43,17703,25928,2006-11-01,0
1177,4,MetroBuild,Steel,32,24057,26856,2006-11-01,5
1177,5,RapidSupply,Lumber,27,11360,14362,2007-03-09,1
1177,5,Cascade Steel,Concrete,66,9102,16142,2007-03-09,2
1178,1,Cascade Steel,Concrete,81,15929,20119,2006-12-21,3
1178,1,Cascade Steel,Steel,23,12711,22654,2006-12-21,0
1178,2,MetroBuild,Concrete,39,16823,11161,2007-05-08,2
1178,2,RapidSupply,Steel,64,23790,27909,2007-05-08,2
1178,3,MetroBuild,Concrete,33,18147,14947,2007-09-29,5
1178,3,NorthStar Materials,Concrete,74,9699,15556,2007-09-29,2
1178,4,Cascade Steel,Concrete,46,23251,20952,2008-01-02,0
1178,4,RapidSupply,Lumber,26,12114,22125,2008-01-02,0
1178,5,RapidSupply,Steel,63,17835,16330,2008-04-09,5
1178,5,RapidSupply,Concrete,70,16976,10240,2008-04-09,3
1179,1,Cascade Steel,Lumber,31,13921,11402,2019-08-26,1
1179,1,Cascade Steel,Steel,28,24149,27894,2019-08-26,3
1179,2,Cascade Steel,Concrete,70,18086,21032,2019-12-01,5
1179,2,Cascade Steel,Concrete,30,20570,12173,2019-12-01,2
1179,3,RapidSupply,Lumber,81,8756,9017,2020-02-21,4
1179,3,NorthStar Materials,Concrete,47,20207,20000,2020-02-21,1
1179,4,RapidSupply,Concrete,41,16254,17700,2020-06-21,1
1179,4,Cascade Steel,Lumber,22,16738,15878,2020-06-21,5
1179,5,Cascade Steel,Steel,36,14676,19616,2020-10-07,5
1179,5,Cascade Steel,Concrete,92,10074,19183,2020-10-07,3
1180,1,Cascade Steel,Steel,30,19530,9040,2014-08-01,4
1180,1,NorthStar Materials,Concrete,69,17594,9529,2014-08-01,3
